docid,recordid,oclc,locnum,includedbc,author,authordate,imprint,inferreddate,place,enumcron,subjects,genres,title
inu.39000002311103,007593901,5101724,PZ1.N74PS648.S3,taggedsf,,,"Totowa, N.J.|Littlefield, Adams|c1979.",1979,nju,,"Science fiction, American|Population|Science fiction, English|Fiction",Bibliographies|Fiction,No room for man : | population and the future through science fiction
uc1.$b312872,006541765,2196790,PZ3.W937Wo 3,fuzzymatch,"Wright, S. Fowler (Sydney Fowler),",1874-1965.,Chicago|Shasta Publishers|1949,1949,ilu,,,Fiction,The world below. | $c: With an introd. by Everett F. Bleiler.
mdp.39015066063077,001378254,214909,PZ4.S538CanPS3569.H392,fuzzymatch,"Sheckley, Robert,",1928-,"Garden City, N.Y.|Doubleday|1971.",1971,nyu,,,Fiction,Can you feel anything when I do this?.
mdp.39015020750835,000602586,10526323,,oclcid,"Robinson, Kim Stanley.",,"New York, N.Y.|Ace Science Fiction Books|1984|(2nd printing, August, 1984)",1984,nyu,,,Fiction,The wild shore
mdp.49015003071603,005219512,58055340,PS3563.C3687M68 2005,taggedsf,"McHugh, Maureen F.",,"Northampton, MA|Small Beer Press|c2005.",2005,mau,,"Parent and child|Fiction|Science fiction, American",Fiction,Mothers & other monsters : | stories
uc1.32106011945018,005651421,1311154,,oclcid,"Beagle, Peter S.",,"Santa Barbara, CA.|Capra Press|1974.",1974,cau,,,Fiction,Lila the werewolf
mdp.39015014863545,000203222,2657812,,fuzzymatch,"Simak, Clifford D.,",1904-1988.,New York|Ace Science Fiction Books|1961.,1961,nyu,,,Fiction,The trouble with Tycho
mdp.39015039923415,003962696,37443403,PS3563.A255M35 1998,fuzzymatch,"McCaffrey, Anne.",,New York|Ballantine Pub. Group|1998.,1998,nyu,,Fiction|Dragons|Pern (Imaginary place),Fiction|Science fiction,The masterharper of Pern
mdp.39015056801833,003849276,41017422,PS3556.L548D4 1999,oclcid,"Flint, Eric.",,"Riverdale, NY|Baen|New York|Distributed by Simon & Schuster|c1999.",1999,nyu,,Supercomputers|ca. 505-565|Fiction|Belisarius|Time travel,Fiction,Destiny's shield
uc1.b4430988,006239089,724568,PZ3.M69265Cr3PS3525.I9613,taggedsf,"Mitchell, Edward Page,",1852-1927.,"Garden City, N.Y.|Doubleday|1973",1973,nyu,,Science fiction,Fiction,The crystal man; | landmark science fiction. | $c: Collected and with a biographical perspective by Sam Moskowitz
mdp.39015056225199,004307765,48100199,PS3570.U76C68 2002,fuzzymatch,"Turtledove, Harry.",,New York|Del Ray|2002.,2002,nyu,,,Fiction,"Counting up, counting down"
inu.30000120306703,009529335,1965075,PE1122.L66,taggedsf,,,New York|Harcourt Brace Jovanovich|c1975.,1975,nyu,,Science fiction|History and criticism|College readers|Science|Literary collections,NotFiction|Bibliographies,Looking ahead : | the vision of science fiction
mdp.39015060399725,004920290,55800908,PS3573.E217S54 2004,fuzzymatch,"Weber, David,",1952-,"Riverdale, NY|Baen|New York|Distributed by Simon & Schuster|c2004.",2004,nyu,,"Space warfare|Fiction|Harrington, Honor (Fictitious character)",Novel|War stories|Science fiction,The shadow of Saganami
mdp.39015031771275,003001123,32167377,PS3562.E42F68 1995,taggedsf,"Le Guin, Ursula K.,",1929-,"New York, N.Y.|HarperPrism|c1995.",1995,nyu,,"Women|Fiction|Science fiction, American|Life on other planets",Fiction,Four ways to forgiveness
mdp.39015082657167,005902706,223884539,PS3553.A655E498 2008,oclcid,"Card, Orson Scott.",,New York|Tor|2008.,2008,nyu,,"Fiction|Gifted children|Brothers and sisters|Children and war|Telepathy|Wiggin, Ender|(Fictitious character)|Space colonies|Space flight","Fiction|Science fiction|Science fiction, American",Ender in exile
uc1.32106006848292,006965612,11372551,,oclcid,"Smith, Evelyn E.",,"Garden City, N.Y.|Doubleday|1985.",1985,nyu,,,Fiction,Copy shop
mdp.39015020695519,000743484,6194955,PZ4.F234To 1980PS3556.A72;,fuzzymatch,"Farmer, Philip José.",,"Boston|Gregg Press|1980, c1971.",1980,mau,,,Fiction,To your scattered bodies go
uc1.b4937285,000218546,4318803,,taggedsf,,,London|Boston|Faber and Faber|1978.,1978,enk,,"Science fiction, English",Fiction,Anticipations
pst.000050047697,012269067,5377651,PZ1.R5PS648.S3,taggedsf,,,New York|New American Library|c1977-,0,xxu,no.2,"Science fiction, English|Science fiction, American",NotFiction,The Road to science fiction
mdp.39015008597224,000240998,2466093,,taggedsf,"Wolfe, Gene.",,New York|Ace Books|c1976.,1976,nyu,,Science fiction,Fiction,The fifth head of Cerberus : | three novellas
pst.000021387050,012276336,2772565,,fuzzymatch,"Pournelle, Jerry,",1933-,New York|Pocket Books|1977.,1977,xx ,,,NotFiction,The mercenary
uc1.b3462838,007852519,4499006,PZ4.R6644StPS3568.O3156,taggedsf,"Robinson, Spider.",,New York|Dial Press/James Wade|c1979.,1979,nyu,,Science fiction,Fiction,Stardance
mdp.39076006884097,009917981,430375,,fuzzymatch,"Verne, Jules,",1828-1905.,New York|Dover Publications|1960,1960,nyu,,,Fiction,From the earth to the moon. | All around the moon. | $c: Translated by Edward Roth.
mdp.39015001817751,000729335,2376537,PZ4.Z456Is5PS3576.E43,fuzzymatch,"Zelazny, Roger.",,"Boston|Gregg Press|1976, c1969.",1976,mau,,,Fiction|Bibliographies,Isle of the dead
mdp.39015066296107,000116070,9393176,PS3553.A4M9 1983,fuzzymatch,"Calisher, Hortense.",,"Garden City, N.Y.|Doubleday|1983.",1983,nyu,,,Fiction,Mysteries of motion
mdp.39015019062853,000418571,11972427,PS648.S3S3 1985,taggedsf,,,"New York, N.Y.|Baen Enterprises|Distributed by Simon and Schuster|c1985.",1985,nyu,,"Science fiction, American|History and criticism|Science fiction",Fiction,The Science fiction yearbook
mdp.39015032584081,002885700,20256974,,fuzzymatch,"Tepper, Sheri S.",,New York|Bantam|1989.,1989,nyu,,,Fiction,The gate to women's country
mdp.39015003859785,001440815,1120881,PZ1.S672PS648.S3,taggedsf,,,New York|St. Martin's Press|1974,1974,nyu,,"Fiction|Sociology|Science fiction, American",Bibliographies|Fiction,Sociology through science fiction
mdp.39015003900720,000182548,7177024,PG7158.L39A24,taggedsf,"Lem, Stanisław.",,New York|Continuum|1981.,1981,nyu,,"Translations into English|Science fiction, Polish",Fiction,The cosmic carnival of Stanisław Lem : | an anthology of entertaining stories by the modern master of science fiction
mdp.39015062420362,005093582,7575056,PS648.S3M6,taggedsf,,,"Garden City, N.Y.|Doubleday|1981.",1981,nyu,,"Fiction|Jewish authors|Jews|Jewish fiction|Science fiction, American|Fantasy fiction, American",Fiction,More wandering stars : | an anthology of Jewish fantasy and science fiction
mdp.39015040730056,003137472,34597938,PS508.H57N48 1997,fuzzymatch,,,New York|Delta|1997.,1997,nyu,,American literature|Hispanic Americans|Hispanic American authors|20th century|Literary collections,Bibliographies|NotFiction,New World : | young Latino writers
mdp.39015024891734,002508408,21410058,PS3563.A255P44 1990,oclcid,"McCaffrey, Anne.",,"New York, N.Y.|Ballantine Books|1990.",1990,nyu,,,Science fiction|Fiction,Pegasus in flight
inu.30000087224949,007594252,62697178,PS3570.U76S475 2006,fuzzymatch,"Turtledove, Harry.",,New York|Del Rey/Ballantine Books|c2006.,2006,nyu,,"History|20th century|Civil War, 1861-1865|Fiction",Fiction|Alternative histories (Fiction),Settling accounts. | $c: Harry Turtledove. | $p: The grapple /
mdp.39015048749868,004042052,39002408,PS3562.I45467A69 1998,taggedsf,"Like, Russel.",,"Highland Park, NJ|Brunswick Galaxy Press|c1998.",1998,nju,,"Science fiction, American",Fiction|Science fiction,After the blue
mdp.39015015764221,000489878,13643468,PS3553.L3874J6 1986,oclcid,"Clayton, Donald D.",,"Austin, Tex.|Texas Monthly Press|c1986.",1986,txu,,,NotFiction,The Joshua factor : | a novel
inu.30000035592983,006838800,29221200,PS3563.A255L96 1994,fuzzymatch,"McCaffrey, Anne.",,New York|G.P. Putnam's Sons|c1994.,1994,nyu,,Fiction|Telepathy|Life on other planets,Fiction|Science fiction,Lyon's pride
mdp.39015029412296,000322907,6585225,,taggedsf,,,"New York, N.Y.|Berkley|1969.",1969,nyu,,"Science fiction, American",UnknownGenre,"The best SF stories from New Worlds,#2."
mdp.39015060887596,004963038,58985829,PS648.S3G35 2005,taggedsf,,,"Amherst, NY|Pyr|2005.",2005,nyu,,"Persecution|Fiction|Superstition|Science fiction, American|Scientists",UnknownGenre,Galileo's children : | tales of science vs. superstition
pst.000064238685,009819360,64592213,PR9199.3.A8H3 2006,fuzzymatch,"Atwood, Margaret,",1939-,New York|Everyman's Library|2006.,2006,nyu,,Women|Misogyny|Fiction,Bibliographies|Fiction|Fantasy fiction,The Handmaid's tale
mdp.39015010912247,000292188,240381,,fuzzymatch,"Silverberg, Robert.",,New York|New American Library|1972.,1972,nyu,,,Fiction,The book of skulls
pst.000064239743,009815109,45234686,PN6728.T63M66 2000,taggedsf,"Moore, Alan,",1953-,"La Jolla, CA|America's Best Comics|c2000.",2000,cau,,"Science fiction comic books, strips, etc",Fiction,"Top 10. | $c: Alan Moore, writer ; Gene Ha, finishing artist ; Zander Cannon, layout artist ; Wildstorm FX, coloring ; Todd Klein, lettering, logos and design ; Top 10 created by Alan Moore & Gene Ha. | $n: Book 1 /"
mdp.39015022652468,001418149,67412365,,fuzzymatch,"Effinger, George Alec.",,New York|New American Library|1973,1973,nyu,,,UnknownGenre,What entropy means to me.
mdp.39015047597136,001911269,3002135,,fuzzymatch,"Russ, Joanna,",1937-2011.,"Boston|Gregg Press|1977, c1975.",1977,mau,,,UnknownGenre,The female man
mdp.39015019423543,002446183,20259544,PS648.S3I45 1989,taggedsf,,,Boulder|Illinois State University/Fiction Collective Two|c1989,1989,cou,,"Science fiction, American",Bibliographies|Fiction,An Illuminated history of the future
uc1.32106002161666,007115207,4004821,,taggedsf,"Bishop, Michael.",,New York|Berkley Pub. Co. : distributed by Putnam|c1979.,1979,nyu,,"Science fiction, American",Fiction,Catacomb years
osu.32435057536013,100824857,2200443,,oclcid,"Smith, George O. (George Oliver),",1911-,New York|Avon|c1956.,1956,nyu,,,Fiction,The space plague
mdp.49015001396358,004523495,26353261,PS3543.A6546E47 1993,fuzzymatch,"Van Vogt, A. E. (Alfred Elton),",1912-2000.,New York|Collier Books|Toronto|Maxwell Macmillan Canada|New York|Maxwell Macmillan International|1993.,1993,nyu,,Fiction|Life on other planets,Fiction|Science fiction,Empire of the atom
pst.000032564310,007063340,25390557,,fuzzymatch,"Clarke, Arthur C. (Arthur Charles),",1917-2008,"New York|Ballantine Books|1991], c1954.",1954,xxu,,,NotFiction|Interplanetary voyages|Science fiction,Prelude to space
inu.32000009540750,006060000,3649191,,fuzzymatch,"Hoyle, Fred, Sir.",,New York|Harper|c1957.,1957,nyu,,,Fiction,The black cloud
mdp.39015030715935,000784183,2494740,,fuzzymatch,"Boyd, John,",1919-,"New York|Bantam Books|1971, c1969.",1969,nyu,,,Fiction,The rakehells of heaven
uc1.$b729565,001057599,1918746,,fuzzymatch,,1905-1975.,New York|The Macmillan company|1943.,1943,nyu,,,NotFiction,"Crossroads,"
mdp.39015005165686,000270170,4591605,PZ3.C551205Is 1979PR6005.L36,fuzzymatch,"Clarke, Arthur C. (Arthur Charles),",1917-2008,"Boston|Gregg Press|1979, c1952.",1979,mau,,,Fiction,Islands in the sky
coo.31924014518710,009090012,966268,PZ7.E7254Se,fuzzymatch,"Erdman, Loula Grace.",,"New York|Toronto|Longmans, Green and co.|c1944",1944,nyu,,,NotFiction,"Separate star, | $c: by Loula Grace Erdman; decorations by Janice Holland."
mdp.39015008808357,000270168,4775368,PS3523.E4583W67 1979,fuzzymatch,"Leiber, Fritz,",1910-1992.,"Boston|Gregg Press|1979, c1976.",1979,mau,,,Fiction,The worlds of Fritz Leiber
uc1.b3473021,006662078,6017,PZ1.H247BfPS659,taggedsf,"Harrison, Harry,",1925-,New York|Putnam|1969,1969,nyu,,Science fiction,Fiction,Best SF: 1968. | $c: Edited by Harry Harrison and Brian W. Aldiss.
mdp.39015000254519,001026920,147721,PZ1.A44ScPS648.S3,taggedsf,"Allen, Dick,",1939-,New York|Harcourt Brace Jovanovich|1971,1971,nyu,,"Science fiction|Science fiction, English|Science fiction, American|History and criticism",Bibliographies|Fiction,"Science fiction: the future, | $c: edited by Dick Allen."
uc1.b4379025,001057599,1918746,,fuzzymatch,,1905-1975.,New York|The Macmillan company|1943.,1943,nyu,,,NotFiction,"Crossroads,"
pst.000043872565,009809487,38519414,,fuzzymatch,"Smith, E. E. (Edward Elmer),",1890-1965.,"Epson, Surrey, England|Ripping Publ.|1997.",1997,xxu,,,NotFiction,Galactic patrol
mdp.39015019230302,000327037,9076033,,fuzzymatch,"Smith, E. E. (Edward Elmer),",1890-1965.,"New York|Berkley Books|1982, c1950.",1982,nyu,,,Fiction,Galactic patrol
mdp.39015064797734,005284688,1499739,PZ1.N397PS648.S3,taggedsf,,,New York|Harper & Row|c1975.,1975,nyu,,"Utopias|Fiction|Science fiction, English|Science fiction, American",Short stories|Utopian fiction,The New improved sun : | an anthology of utopian S-F
mdp.39015078772822,005965015,232979234,PS3556.L548W67 2009,taggedsf,"Flint, Eric.",,"Riverdale, NY|Baen Books|New York|Distributed by Simon & Schuster|2009.",2009,nyu,,"Fantasy fiction, American|Alternative histories (Fiction), American|Science fiction, American",Fiction|Bibliographies|Alternative histories (Fiction)|Fantasy fiction|Science fiction,Worlds
mdp.39015010481029,000119907,14094465,,fuzzymatch,"Clarke, Arthur C. (Arthur Charles),",1917-2008.,"New York, N.Y.|Ballantine Books|1969, c1957|(4th printing, March, 1969)",1957,nyu,,,Fiction,"Tales from the White Hart, | $c: by Arthur C. Clarke."
uc1.b3472988,001026920,147721,PZ1.A44ScPS648.S3,taggedsf,"Allen, Dick,",1939-,New York|Harcourt Brace Jovanovich|1971,1971,nyu,,"Science fiction|Science fiction, English|Science fiction, American|History and criticism",Bibliographies|Fiction,"Science fiction: the future, | $c: edited by Dick Allen."
inu.30000067562433,007593849,43146981,PS648.S3L58 1999,taggedsf,,,New York|Pocket Books|1999.,1999,nyu,,"Science fiction, American|Interplanetary voyages|Space ships|Fiction|Star Trek fiction",Science fiction|Fiction,The lives of Dax
mdp.39015050470460,004168069,46698073,PS3570.U76C63 2001,fuzzymatch,"Turtledove, Harry.",,New York|Ballantine Pub. Group|c2001.,2001,nyu,,"Fiction|World War, 1939-1945",Fiction|Science fiction|Alternative histories,Colonization--aftershocks
inu.32000011347608,007593900,631012,,taggedsf,"Wilson, Robin Scott,",,New York|New American Library|1971,1971,nyu,,Science fiction,NotFiction,Clarion; | an anthology of speculative fiction and criticism from the Clarion Writers' Workshop. | $c: Edited by Robin Scott Wilson.
mdp.39015081739156,006858724,311097024,,taggedsf,"Mellick, Carlton.",,"Portland, OR|Eraserhead Press|c2008.",2008,oru,,"Horror tales, American|Dystopias|Science fiction, American",Novel,The egg man
mdp.39015013517985,000609263,1534665,,fuzzymatch,"Hoyle, Fred, Sir.",,"Harmondsworth, Eng.|Penguin Books|1960.",1960,enk,,,Fiction,The black cloud
mdp.39015053531805,003581485,46835742,PS3503.U687P57 2001,fuzzymatch,"Burroughs, Edgar Rice,",1875-1950.,Lincoln|University of Nebraska Press|2001.,2001,nbu,,Fiction|Pirates,Fiction,Pirates of Venus
mdp.39015026853401,002799928,28510214,PS3545.R815R58 1994,fuzzymatch,"Wright, Richard,",1908-1960.,New York|HarperCollins|1994.,1994,nyu,,African American teenage boys|Fiction|Gangs|New York|New York (State),Bibliographies|Fiction|Bildungsromane,Rite of passage
pst.000029273980,007075745,5452186,,fuzzymatch,"Pohl, Frederik.",,"New York|Ballantine Books|1978, c1953].",1953,xx ,,,NotFiction,The space merchants
pst.000046969507,012276296,44423435,PS3515.U1417E54 1988,fuzzymatch,"Hubbard, L. Ron (La Fayette Ron),",1911-1986,"Los Angeles|Bridge Pub.|1988], c1986.",1988,cau,,,Science fiction|Fiction,The enemy within
mdp.39015013890150,001104381,16698988,,taggedsf,"(Lyon Sprague), De Camp, L. Sprague",1907-2000.,Garden City|Doubleday|1983?,1983,nyu,,Science fiction,Fiction,The reluctant king
uc1.b3451462,006301223,4705,PZ3.L5293SpPS3562.E44,fuzzymatch,"Leiber, Fritz,",1910-1992.,"New York|Walker|1969, c1968",1969,nyu,,,Fiction,A specter is haunting Texas.
mdp.39015000541261,001398750,1055438,PZ3.P161Gr4PS3531.A27,oclcid,"Paine, Albert Bigelow,",1861-1937.,New York|Arno Press|1975 [c1901,1975,nyu,,,Fiction,"The great white way; | a record of an unusual voyage of discovery, and some romantic love affairs amid strange surroundings."
mdp.39015030931151,001026921,427587,PZ1.C542SpPS648.S3,taggedsf,"Clareson, Thomas D.",,"Garden City, N.Y.|Doubleday|1972.",1972,nyu,,"Science fiction, English|Science fiction, American",Bibliographies|Fiction,A spectrum of worlds. | $c: Edited with an introd. and notes by Thomas D. Clareson. -
mdp.39015043198939,003522588,1341910,PZ4.P748BePS3566.O36,taggedsf,"Pohl, Frederik.",,"Garden City, N.Y.|N. Doubleday|1975",1975,nyu,,"Science fiction, American",Fiction,The best of Frederik Pohl
mdp.39015001817652,000089425,4193730,PZ4.Z456Tq 1978PS3576.E43,fuzzymatch,"Zelazny, Roger.",,Boston|Gregg Press|1978 [c1973,1978,mau,,,Fiction,Today we choose faces
mdp.39015010691569,000119907,14094465,,fuzzymatch,"Clarke, Arthur C. (Arthur Charles),",1917-2008.,"New York, N.Y.|Ballantine Books|1969, c1957|(4th printing, March, 1969)",1957,nyu,,,Fiction,"Tales from the White Hart, | $c: by Arthur C. Clarke."
pst.000021689604,007067521,36641108,,oclcid,"Hogan, James P.",,"Garden City, N.Y.|Nelson Doubleday|c1981.",1981,xxu,,,NotFiction,The Minervan experiment
pst.000044525644,000774064,513482,PZ1.H86,taggedsf,,,"Garden City, N.Y.|Doubleday|1962-",0,nyu,v.4,"Science fiction, American",NotFiction,"The Hugo winners, | $c: edited by Isaac Asimov."
pst.000050047673,012269067,5377651,PZ1.R5PS648.S3,taggedsf,,,New York|New American Library|c1977-,0,xxu,no.3,"Science fiction, English|Science fiction, American",NotFiction,The Road to science fiction
mdp.39015051364977,000584459,277447,PZ4.B87458LatPS3552.R683,fuzzymatch,"Brower, Brock,",1931-,New York|Atheneum|1972.,1972,nyu,,,Fiction,The late great creature.
uc1.32106014303447,006820401,5511807,,fuzzymatch,"Leiber, Fritz,",1910-1992,"New York|Bantam Books|1971, c1968",1968,nyu,,,Fiction,A specter is haunting Texas
pst.000021912948,012257010,13196917,,oclcid,"Ferguson, Brad.",,New York|Pocket Books|c1986.,1986,xx ,,,NotFiction,Crisis on centaurus
mdp.39015021632271,001376655,32484103,PS/3531/O35S7,fuzzymatch,"Pohl, Frederik.",,New York|Ballantine Books|1953.,1953,nyu,,,NotFiction,The space merchants
pst.000012570997,007491879,2031884,,fuzzymatch,"Ellison, Harlan.",,New York|Pyramid Books|1975.,1975,xx ,,,NotFiction,Partners in wonder
mdp.39015052394841,003516302,3844742,PZ4.V299PePS3572.A724,taggedsf,"Varley, John,",1947 August 9-,New York|Dial Press/J. Wade|c1978.,1978,nyu,,"Science fiction, American",Fiction,The Persistence of vision
mdp.49015002764646,004584651,43787207,PS3552.I772B65 2000,taggedsf,"Bishop, Michael,",1945-,"Urbana, IL|Golden Gryphon Press|2000.",2000,ilu,,"Social life and customs|Fiction|Science fiction, American",Fiction,"Blue Kansas sky : | four short novels of memory, magic, surmise & estrangement"
mdp.39015000549199,001376654,18391,PZ4.P748DiPS3566.O36,taggedsf,"Pohl, Frederik.",,London|Dobson|1968.,1968,enk,,Science fiction|Numeration,Fiction,Digits and dastards | $c: [by] Frederick Pohl.
